url,id,name,author,star_rating,num_ratings,num_reviews,summary,genres,first_published,year_published,about_author,community_reviews,kindle_price,in_ext,content_focus,external_checked
https://www.goodreads.com/book/show/827285.Rules_for_Renegades,827285.Rules_for_Renegades,"Rules for Renegades: How to Make More Money, Rock Your Career, and Revel in Your Individuality","[""Christine Lynch""]",3.58,251,32.0,"WANT A RICHER LIFE? BREAK ALL THE RULES Renegade entrepreneur-and runaway success story-Christine Comaford-Lynch has lived the kind of life most of us can only dream about. From model to monk to multimillionaire, she does what she wants-and gets things done. Now, in ten outrageous life lessons, she'll show you how to make your dreams come true. Your way. Your rules. Rules for Renegades distills what Christine has learned as she succeeded (and failed) in business, built strong relationships (and some disasters), and evolved spiritually and professionally. If you want to become financially independent, she'll show you how to do it. If you want to build your confidence and self-esteem, she'll give you a crash course. If you want a meaningful life full of rich connections, she'll share her secrets. Ultimately, she lets you in on the greatest secret of all-how to build a fulfilling life while rocking your career. She has also filled her book with lots of cool free stuff: links to a sample business plan outline, tutorials on sales and marketing techniques, and tools to help you enhance your own power. You'll learn the surprising truth behind her most offbeat rules. . .","[""Business"",""Nonfiction"",""Self Help""]",1/1/2007,2007.0,"{""name"":""Christine Lynch"",""num_books"":6,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":15,""reviews_percentage"":5},""2_stars"":{""reviews_num"":25,""reviews_percentage"":9},""3_stars"":{""reviews_num"":76,""reviews_percentage"":30},""4_stars"":{""reviews_num"":69,""reviews_percentage"":27},""5_stars"":{""reviews_num"":66,""reviews_percentage"":26}}","""$17.37""",internal,internal_focus,False
https://www.goodreads.com/book/show/24805680-dark-matter-and-the-dinosaurs,24805680-dark-matter-and-the-dinosaurs,Dark Matter and the Dinosaurs: The Astounding Interconnectedness of the Universe,"[""Lisa Randall""]",3.67,3349,460.0,"Bestselling author of Warped Passages and Knocking on Heaven's Door and one of today's most influential and highly cited theoretical physicists, Professor Lisa Randall once again effortlessly delivers fascinating science to the general reader. Weaving together the cosmos' history and our own in an expanding intellectual adventure story, Dark Matter and the Dinosaurs takes us from the mysteries of dark matter and our cosmic environment to the conditions for life on Earth.

Sixty-six million years ago, an object the size of a city descended from space to crash into Earth, creating a cataclysm that killed off the dinosaurs, along with three-quarters of the other species on the planet. What was its origin? Randall proposes it was a comet that was dislodged from its orbit as the Solar System passed through a disk of dark matter that is embedded in the plane of the Milky Way. Her research challenges the usual assumptions about the simple nature of dark matter and demonstrates how scientists formulate and establish new ideas. In a sense, it might have been dark matter that killed the dinosaurs.

With her unique and wide-ranging perspective, Randall connects dark matter to the history of the world in the broadest terms. Bringing in pop culture and social and political viewpoints, she shares with us the latest findings—established and speculative—regarding dark matter, the cosmos, the galaxy, asteroids, comets, and impacts, as well as life's development and extinctions. Randall makes clear how connected the planet is to the makeup of the Universe, but also how fragile our place in the Universe, which evolved over billions of years, might be.

In this brilliant and fresh exploration of our cosmic environment, Professor Randall explains the underlying science of our world in the breathtaking tale of a Universe in which the small and the large, the visible and the hidden are intimately related. Dark Matter and the Dinosaurs illuminates the deep relationships that are critical to our world as well as the astonishing beauty of the structures and connections that surround us. It's impossible to read this book and look at either Earth or sky again in the same way.","[""Science"",""Nonfiction"",""Physics"",""Astronomy"",""History"",""Space"",""Audiobook"",""Popular Science"",""Nature"",""Dinosaurs""]",10/27/2015,2015.0,"{""name"":""Lisa Randall"",""num_books"":19,""num_followers"":""466""}","{""1_stars"":{""reviews_num"":62,""reviews_percentage"":1},""2_stars"":{""reviews_num"":280,""reviews_percentage"":8},""3_stars"":{""reviews_num"":1044,""reviews_percentage"":31},""4_stars"":{""reviews_num"":1268,""reviews_percentage"":37},""5_stars"":{""reviews_num"":695,""reviews_percentage"":20}}","""$14.81""",external,external_focus,False
https://www.goodreads.com/book/show/3417413-gods-sages-and-kings,3417413-gods-sages-and-kings,"Gods, Sages and Kings: Vedic Secrets of Ancient Civilization","[""David Frawley""]",4.21,82,13.0,"""Gods, Sages and Kings is a very important book. It fills a major void in our understanding of human history...It calls into question our entire view of human history...it is much more significantly a truly spiritual vision of where we come from and who we are."" Vyaas Houston","[""History"",""India"",""Mythology"",""Hinduism"",""Nonfiction"",""Anthropology"",""Philosophy"",""Religion""]",1/1/1991,1991.0,"{""name"":""David Frawley"",""num_books"":130,""num_followers"":""295""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":2},""2_stars"":{""reviews_num"":3,""reviews_percentage"":3},""3_stars"":{""reviews_num"":11,""reviews_percentage"":13},""4_stars"":{""reviews_num"":26,""reviews_percentage"":31},""5_stars"":{""reviews_num"":40,""reviews_percentage"":48}}","""$17.95""",external,internal_focus,True
https://www.goodreads.com/book/show/93638.La_estructura_ausente_Introducci_n_a_la_semi_tica,93638.La_estructura_ausente_Introducci_n_a_la_semi_tica,La estructura ausente. Introducción a la semiótica,"[""Umberto Eco""]",3.84,150,15.0,"El ámbito de los fenómenos comunicativos, los sistemas de signos, la negación de un «código de códigos», la dialéctica entre códigos y mensajes –la semiótica descubre aquí las relaciones entre el mundo de los signos y el mundo de las ideologías–, son los temas abordados por Umberto Eco en esta obra, donde coordina sus investigaciones precedentes y propone un verdadero sistema de la cultura como comunicación.","[""Nonfiction"",""Philosophy"",""Architecture""]",1/1/1968,1968.0,"{""name"":""Umberto Eco"",""num_books"":853,""num_followers"":""10998""}","{""1_stars"":{""reviews_num"":6,""reviews_percentage"":4},""2_stars"":{""reviews_num"":5,""reviews_percentage"":3},""3_stars"":{""reviews_num"":34,""reviews_percentage"":22},""4_stars"":{""reviews_num"":67,""reviews_percentage"":44},""5_stars"":{""reviews_num"":38,""reviews_percentage"":25}}","""$7.99""",external,internal_focus,True
https://www.goodreads.com/book/show/17571124-body-counts,17571124-body-counts,"Body Counts: A Memoir of Politics, Sex, AIDS, and Survival","[""Sean Strub""]",4.23,648,80.0,"The founder of POZ magazine shares “a captivating…eyewitness account from inside the AIDS epidemic” (Next) and “a moving, multi-decade memoir of one gay man’s life” (San Francisco Chronicle).As a politics-obsessed Georgetown freshman, Sean Strub arrived in Washington, DC, from Iowa in 1976, with a plum part-time job running a Senate elevator in the US Capitol. He also harbored a terrifying  his attraction to men. As Strub explored the capital’s political and social circles, he discovered a parallel world where powerful men lived double lives shrouded in shame. When the AIDS epidemic hit in the early 1980s, Strub was living in New York and soon found himself attending “more funerals than birthday parties.” Scared and angry, he turned to radical activism to combat discrimination and demand research. Strub takes you through his own diagnosis and inside ACT UP, the organization that transformed a stigmatized cause into one of the defining political movements of our time. From the New York of Studio 54 and Andy Warhol’s Factory to the intersection of politics and burgeoning LGBT and AIDS movements, Strub’s story crackles with history. He recounts his role in shocking AIDS demonstrations at St. Patrick’s Cathedral as well as at the home of US Sen­ator Jesse Helms. With an astonishing cast of characters, including Tennessee Williams, Gore Vidal, Keith Haring, Bill Clinton, and Yoko Ono, this is a vivid portrait of a tumultuous  “A page-turner…[with] the suspense and horror of Paul Monette’s memoir Borrowed Time and the drama of Larry Kramer’s play The Normal Heart….What a lot of action—and life—there is in this gripping book” (The Washington Post).","[""Nonfiction"",""Memoir"",""History"",""LGBT"",""Politics"",""Queer"",""Gay"",""Biography"",""Biography Memoir"",""Health""]",1/14/2014,2014.0,"{""name"":""Sean Strub"",""num_books"":2,""num_followers"":""3""}","{""1_stars"":{""reviews_num"":3,""reviews_percentage"":0},""2_stars"":{""reviews_num"":18,""reviews_percentage"":2},""3_stars"":{""reviews_num"":90,""reviews_percentage"":13},""4_stars"":{""reviews_num"":255,""reviews_percentage"":39},""5_stars"":{""reviews_num"":282,""reviews_percentage"":43}}","""$13.99""",external,external_focus,True
https://www.goodreads.com/book/show/632650.Advice_on_Dying,632650.Advice_on_Dying,Advice on Dying: And Living a Better Life,"[""Dalai Lama XIV""]",3.74,504,61.0,"""Everyone dies, but no one is dead,"" goes the Tibetan saying. It is with these words that Advice on Dying takes flight. Using a seventeenth-century poem written by a prominent scholar-practitioner, His Holiness the Dalai Lama draws from a wide range of traditions and beliefs to explore the stages we all go through when we die, which are the very same stages we experience in life when we go to sleep, faint, or reach orgasm (Shakespeare's ""little death""). The stages are described so vividly that we can imagine the process of traveling deeper into the mind, on the ultimate journey of transformation. In this way, His Holiness shows us how to prepare for that time and, in doing so, how to enrich our time on earth, die without fear or upset, and influence the stage between this life and the next so that we may gain the best possible incarnation. As always, the ultimate goal is to advance along the path to enlightenment. Advice on Dying is an essential tool for attaining that eternal bliss.","[""Buddhism"",""Nonfiction"",""Philosophy"",""Death"",""Spirituality"",""Religion"",""Self Help"",""Audiobook"",""Eastern Philosophy""]",1/1/2002,2002.0,"{""name"":""Dalai Lama XIV"",""num_books"":1131,""num_followers"":""5797""}","{""1_stars"":{""reviews_num"":18,""reviews_percentage"":3},""2_stars"":{""reviews_num"":47,""reviews_percentage"":9},""3_stars"":{""reviews_num"":124,""reviews_percentage"":24},""4_stars"":{""reviews_num"":176,""reviews_percentage"":34},""5_stars"":{""reviews_num"":139,""reviews_percentage"":27}}",,internal,internal_focus,False
https://www.goodreads.com/book/show/775132.Jackson_Pollock,775132.Jackson_Pollock,Jackson Pollock: An American Saga,"[""Gregory White Smith""]",4.17,1406,79.0,"Based on family letters and documents, lengthy interviews with his widow, Lee Krasner, as well as his psychologists and psychoanalysts, this book explodes the myths surrounding his death in 1956. 12 color and 175 black-and-white photos and reproductions.","[""Biography"",""Art"",""Nonfiction"",""History"",""Biography Memoir"",""Art History"",""American History"",""Cultural"",""Autobiography"",""Psychology""]",12/12/1988,1988.0,"{""name"":""Gregory White Smith"",""num_books"":21,""num_followers"":""23""}","{""1_stars"":{""reviews_num"":26,""reviews_percentage"":1},""2_stars"":{""reviews_num"":63,""reviews_percentage"":4},""3_stars"":{""reviews_num"":218,""reviews_percentage"":15},""4_stars"":{""reviews_num"":433,""reviews_percentage"":30},""5_stars"":{""reviews_num"":666,""reviews_percentage"":47}}",,external,external_focus,True
https://www.goodreads.com/book/show/720648.Algebra_II_for_Dummies,720648.Algebra_II_Workbook_For_Dummies,Algebra II for Dummies,"[""Mary Jane Sterling""]",3.98,51,2.0,"From radical problems to rational functions -- solve equations with ease


Do you have a grasp of Algebra II terms and concepts, but can't seem to work your way through problems? No fear -- this hands-on guide focuses on helping you solve the many types of Algebra II problems in an easy, step-by-step manner. With just enough refresher explanations before each set of problems, you'll sharpen your skills and improve your performance. You'll see how to work with linear and quadratic equations, polynomials, inequalities, graphs, sequences, sets, and more!

100s of Problems!
* Step-by-step answer sets clearly identify where you went wrong (or right) with a problem
* Get the inside scoop on complex numbers and matrices
* Know where to begin and how to solve the most common equations
* Use algebra in practical applications with confidence","[""Mathematics"",""Science"",""Nonfiction"",""Reference""]",5/20/2014,2014.0,"{""name"":""Mary Jane Sterling"",""num_books"":44,""num_followers"":""6""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":3},""2_stars"":{""reviews_num"":4,""reviews_percentage"":7},""3_stars"":{""reviews_num"":6,""reviews_percentage"":11},""4_stars"":{""reviews_num"":20,""reviews_percentage"":39},""5_stars"":{""reviews_num"":19,""reviews_percentage"":37}}","""$15.00""",external,internal_focus,True
https://www.goodreads.com/book/show/4452235-mother-teresa,4452235-dk-biography,Mother Teresa: A Photographic Story of a Life,"[""Maya Gold""]",4.03,122,22.0,"Filled with archival photographs and amazing fact boxes, this groundbreaking series introduces young readers to some of history's most interesting and influential characters. DK  Mother Teresa tells the story of Catholic nun Agnes Bojaxhiu, from her early work with the poor in Calcutta, to the expansion of her Missionaries of Charity, to her recognition as a saint after her death. Supports the Common Core State Standards.","[""Biography"",""Childrens"",""Nonfiction"",""History""]",8/1/2008,2008.0,"{""name"":""Maya Gold"",""num_books"":23,""num_followers"":""72""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":1},""2_stars"":{""reviews_num"":5,""reviews_percentage"":4},""3_stars"":{""reviews_num"":22,""reviews_percentage"":18},""4_stars"":{""reviews_num"":51,""reviews_percentage"":41},""5_stars"":{""reviews_num"":42,""reviews_percentage"":34}}",,external,external_focus,True
https://www.goodreads.com/book/show/13615583-the-ultimate-guy-s-body-book,13615583-the-ultimate-guy-s-body-book,The Ultimate Guy's Body Book,"[""Walt Larimore""]",4.19,89,20.0,"Everything a boy should know, but won’t ask—from a Christian perspective! Finally, everything you wanted to know about your body, but you’ve just been too chicken to ask. Ultimate Guys’ Body Book is the first book for boys that gives honest answers to real questions about your body from a biblical perspective. No, you’re not falling apart—you’re just growing up! But there’s no need to fear, when God is near. He’s your personal guide to understanding your body. With information about everything from steroid use to body parts, there’s not a question we won't answer. These aren’t questions some adult made up, but they’re real questions asked by real boys just like you. You want to know the truth? Now you can, because Ultimate Guys’ Body Book gives you the facts—no holds barred!","[""Parenting"",""Science"",""Childrens"",""Health"",""Family"",""Nonfiction""]",1/1/1973,1973.0,"{""name"":""Walt Larimore"",""num_books"":65,""num_followers"":""117""}","{""1_stars"":{""reviews_num"":3,""reviews_percentage"":3},""2_stars"":{""reviews_num"":5,""reviews_percentage"":5},""3_stars"":{""reviews_num"":9,""reviews_percentage"":10},""4_stars"":{""reviews_num"":27,""reviews_percentage"":30},""5_stars"":{""reviews_num"":45,""reviews_percentage"":50}}","""$5.99""",external,internal_focus,True
https://www.goodreads.com/book/show/25555823-do-breathe,25555823-do-breathe,Do Breathe: Calm your mind. Find focus. Get stuff done,"[""Michael Townsend Williams""]",3.85,494,47.0,"For anyone who feels overwhelmed by the demands and anxieties of daily life, Do Breathe provides practices for fostering relaxation, awareness, and focus. This book features sections on breath work, mindfulness, energy, and courage, and is brimming with practical advice--including the three keys to breathing well and a how-to for decluttering the mind. With simple exercises and daily practices from yoga, meditation, and mindfulness, these inspiring pages will help readers cultivate a balanced mindset and build a foundation for a joyful, peaceful life.","[""Nonfiction"",""Self Help"",""Personal Development"",""Health"",""Spirituality"",""Productivity"",""Psychology"",""Business"",""Philosophy""]",5/14/2015,2015.0,"{""name"":""Michael Townsend Williams"",""num_books"":3,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":10,""reviews_percentage"":2},""2_stars"":{""reviews_num"":22,""reviews_percentage"":4},""3_stars"":{""reviews_num"":139,""reviews_percentage"":28},""4_stars"":{""reviews_num"":184,""reviews_percentage"":37},""5_stars"":{""reviews_num"":139,""reviews_percentage"":28}}","""$6.99""",internal,internal_focus,False
https://www.goodreads.com/book/show/672340.Human_Experience,672340.Human_Experience,"Human Experience: Philosophy, Neurosis, and the Elements of Everyday Life","[""John Russon""]",4.04,83,7.0,"Co-winner of the 2005 Biennial Book Prize for the best philosophy book published in English presented by the Canadian Philosophical Association

John Russon's Human Experience draws on central concepts of contemporary European philosophy to develop a novel analysis of the human psyche. Beginning with a study of the nature of perception, embodiment, and memory, Russon investigates the formation of personality through family and social experience. He focuses on the importance of the feedback we receive from others regarding our fundamental worth as persons, and on the way this interpersonal process embeds meaning into our most basic bodily  eating, sleeping, sex, and so on. Russon concludes with an original interpretation of neurosis as the habits of bodily practice developed in family interactions that have become the foundation for developed interpersonal life, and proposes a theory of psychological therapy as the development of philosophical insight that responds to these neurotic compulsions.","[""Philosophy"",""Psychology"",""Nonfiction""]",9/1/2003,2003.0,"{""name"":""John Russon"",""num_books"":26,""num_followers"":""9""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":2},""2_stars"":{""reviews_num"":5,""reviews_percentage"":6},""3_stars"":{""reviews_num"":21,""reviews_percentage"":25},""4_stars"":{""reviews_num"":15,""reviews_percentage"":18},""5_stars"":{""reviews_num"":40,""reviews_percentage"":48}}",,external,internal_focus,True
https://www.goodreads.com/book/show/1106549.Polish_Customs_Traditions_and_Folklore,1106549.Polish_Customs_Traditions_and_Folklore,"Polish Customs, Traditions, and Folklore","[""Sophie Hodorowicz Knab""]",3.93,85,5.0,"“A richly detailed and well-informed month-by month accounting of all the major Polish customs and traditions practiced over the centuries. Ms. Knab stirs and reawakens our ancestral memory.”― The Kosciuszko Foundation Newsletter This unique, well-researched reference is arranged by month, showing the various occasions, feasts and holidays prominent in Polish culture―beginning with December it continues through Holy Week Customs, superstitions, beliefs and rituals associated with farming, Pentecost, Corpus Christi, midsummer, harvest festival, wedding rites, Name Days, birth and death. Line illustrations throughout enrich this varied treasury of Polish folklore and the revised edition includes a chapter on “Traditional Polish Games and Pastimes for Children.” Many of the customs and traditions found herein are extinct even in today's Poland. World wars, massive immigration, the loss of the oral tradition, urbanization and politics have changed the face of a once agrarian people and their accompanying lifestyle. Although the purpose and meaning may have been lost and forgotten, the oczepiny ceremony (the unveiling) is still the mainstay of almost every wedding where the bride declares Polish heritage. Many Polish American communities still reenact the harvest celebrations, reminding themselves of their ancestors' reverence for the grains and gifts of bread. Over nine million Americans still claim their ancestry as Polish, many still diligently practicing that which they learned at their parents' and grandparents' knees. This invaluable resource is perfect for Polish Americans, Polish Catholics, family historians, and those seeking to learn more about their Slavic roots.","[""Nonfiction"",""History"",""Poland"",""Cultural"",""Reference""]",10/28/1992,1992.0,"{""name"":""Sophie Hodorowicz Knab"",""num_books"":10,""num_followers"":""10""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":4,""reviews_percentage"":4},""3_stars"":{""reviews_num"":23,""reviews_percentage"":27},""4_stars"":{""reviews_num"":33,""reviews_percentage"":38},""5_stars"":{""reviews_num"":25,""reviews_percentage"":29}}",,external,external_focus,True
https://www.goodreads.com/book/show/2175245.M_rbacka,2175245.M_rbacka,Mårbacka,"[""Selma Lagerlöf""]",3.94,517,40.0,"Lagerlof, Selma","[""Memoir"",""Classics"",""Sweden"",""Nonfiction"",""Swedish Literature"",""Scandinavian Literature"",""Biography"",""History"",""Autobiography"",""Biography Memoir""]",1/1/1922,1922.0,"{""name"":""Selma Lagerlöf"",""num_books"":1204,""num_followers"":""615""}","{""1_stars"":{""reviews_num"":5,""reviews_percentage"":0},""2_stars"":{""reviews_num"":19,""reviews_percentage"":3},""3_stars"":{""reviews_num"":120,""reviews_percentage"":23},""4_stars"":{""reviews_num"":233,""reviews_percentage"":45},""5_stars"":{""reviews_num"":140,""reviews_percentage"":27}}","""$13.95""",external,external_focus,True
https://www.goodreads.com/book/show/194231.The_Lord_Is_My_Shepherd,194231.The_Lord_Is_My_Shepherd,The Lord Is My Shepherd: Healing Wisdom of the Twenty-third Psalm,"[""Harold S. Kushner""]",4.34,841,126.0,"From the author of the bestselling ""When Bad Things Happen to Good People"" and ""Living a Life That Matters"" comes a new book of practical spirituality, inspiration, and encouragement gleaned from what may be the best-loved chapter in the Bible: the Twenty-third Psalm.","[""Religion"",""Nonfiction"",""Spirituality"",""Judaism"",""Theology"",""Self Help"",""Christian"",""Jewish"",""Judaica"",""Audiobook""]",1/1/2003,2003.0,"{""name"":""Harold S. Kushner"",""num_books"":58,""num_followers"":""359""}","{""1_stars"":{""reviews_num"":5,""reviews_percentage"":0},""2_stars"":{""reviews_num"":21,""reviews_percentage"":2},""3_stars"":{""reviews_num"":102,""reviews_percentage"":12},""4_stars"":{""reviews_num"":271,""reviews_percentage"":32},""5_stars"":{""reviews_num"":442,""reviews_percentage"":52}}","""$8.99""",internal,internal_focus,False
https://www.goodreads.com/book/show/2605614-lee-and-his-generals-in-war-and-memory,2605614-lee-and-his-generals-in-war-and-memory,Lee and His Generals in War and Memory,"[""Gary W. Gallagher""]",4.02,52,5.0,A timely reexamination of the career of Robert E. Lee and his relations with his subordinates includes a study of Lost Cause interpretations of the war that argue that Lee and Stonewall Jackson were flawless warriors hurt by inept generals. UP.,"[""Civil War"",""History"",""American History"",""Civil War History"",""Nonfiction"",""Military History"",""American Civil War""]",1/1/1998,1998.0,"{""name"":""Gary W. Gallagher"",""num_books"":104,""num_followers"":""89""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":1},""3_stars"":{""reviews_num"":10,""reviews_percentage"":19},""4_stars"":{""reviews_num"":28,""reviews_percentage"":53},""5_stars"":{""reviews_num"":13,""reviews_percentage"":25}}","""$21.95""",external,external_focus,True
https://www.goodreads.com/book/show/242007.For_Self_Examination_Judge_for_Yourself_,242007.For_Self_Examination_Judge_for_Yourself_,For Self-Examination/Judge for Yourself!,"[""Søren Kierkegaard""]",4.34,218,23.0,"For Self-Examination and its companion piece Judge for Yourself! are the culmination of Søren Kierkegaard's ""second authorship,"" which followed his Concluding Unscientific Postscript . Among the simplest and most readily comprehended of Kierkegaard's books, the two works are part of the signed direct communications, as distinguished from his earlier pseudonymous writings. The lucidity and pithiness, and the earnestness and power, of For Self-Examination and Judge for Yourself! are enhanced when, as Kierkegaard requested, they are read aloud. They contain the well-known passages on Socrates' defense speech, how to read, the lover's letter, the royal coachman and the carriage team, and the painter's relation to his painting. The aim of awakening and inward deepening is signaled by the opening section on Socrates in For Self-Examination and is pursued in the context of the relations of Christian ideality, grace, and response. The secondary aim, a critique of the established order, links the works to the final polemical writings that appear later after a four-year period of silence.","[""Philosophy"",""Theology"",""Religion"",""Nonfiction"",""Christianity"",""Classics""]",9/10/1851,1851.0,"{""name"":""Søren Kierkegaard"",""num_books"":975,""num_followers"":""5554""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":0},""3_stars"":{""reviews_num"":27,""reviews_percentage"":12},""4_stars"":{""reviews_num"":82,""reviews_percentage"":37},""5_stars"":{""reviews_num"":107,""reviews_percentage"":49}}","""$28.02""",external,internal_focus,False
https://www.goodreads.com/book/show/239231.The_Poetry_Home_Repair_Manual,239231.The_Poetry_Home_Repair_Manual,The Poetry Home Repair Manual: Practical Advice for Beginning Poets,"[""Ted Kooser""]",4.15,1936,259.0,"""No other poet seems better suited to represent the United States as its Laureate in this era than Ted Kooser, and The Poetry Home Repair Manual should enhance his grip on our slumbering Republic."" —Larry Woiwode, Poet Laureate of North Dakota, in North Dakota Quarterly Much more than a guidebook to writing and revising poems, this manual has all the comforts and merits of a long and enlightening conversation with a wise and patient old friend—a friend who is willing to share everything he’s learned about the art he’s spent a lifetime learning to execute so well. Ted Kooser has been writing and publishing poetry for more than forty years. In the pages of The Poetry Home Repair Manual , Kooser brings those decades of experience to bear. Here are tools and insights, the instructions (and warnings against instructions) that poets—aspiring or practicing—can use to hone their craft, perhaps into art. Using examples from his own rich literary oeuvre and from the work of a number of successful contemporary poets, the author schools us in the critical relationship between poet and reader, which is fundamental to what Kooser believes is poetry’s ultimate  to reach other people and touch their hearts.","[""Poetry"",""Writing"",""Nonfiction"",""Reference"",""How To"",""Crafts"",""Adult"",""School"",""Education"",""American""]",1/1/2005,2005.0,"{""name"":""Ted Kooser"",""num_books"":62,""num_followers"":""282""}","{""1_stars"":{""reviews_num"":26,""reviews_percentage"":1},""2_stars"":{""reviews_num"":58,""reviews_percentage"":2},""3_stars"":{""reviews_num"":340,""reviews_percentage"":17},""4_stars"":{""reviews_num"":697,""reviews_percentage"":36},""5_stars"":{""reviews_num"":815,""reviews_percentage"":42}}",,external,internal_focus,False
https://www.goodreads.com/book/show/1455097.How_to_Really_Love_Your_Teenager,1455097.How_to_Really_Love_Your_Teenager,How to Really Love Your Teenager,"[""Campbell Ross""]",4.05,350,46.0,Book by,"[""Parenting"",""Christian"",""Nonfiction"",""Self Help"",""Relationships"",""Family"",""Christian Living"",""Childrens"",""Psychology"",""Christian Non Fiction""]",1/1/1981,1981.0,"{""name"":""Campbell Ross"",""num_books"":5}","{""1_stars"":{""reviews_num"":5,""reviews_percentage"":1},""2_stars"":{""reviews_num"":12,""reviews_percentage"":3},""3_stars"":{""reviews_num"":76,""reviews_percentage"":21},""4_stars"":{""reviews_num"":123,""reviews_percentage"":35},""5_stars"":{""reviews_num"":134,""reviews_percentage"":38}}","""$9.49""",internal,internal_focus,False
https://www.goodreads.com/book/show/1223695.The_Truth_Will_Out,1223695.The_Truth_Will_Out,The Truth Will Out: Unmasking the Real Shakespeare,"[""Brenda James""]",3.39,114,20.0,"The question of who wrote Shakespeare’s plays has been the subject of furious debate among scholars for over 150 years. Everything known about the facts of William Shakespeare’s life seems incompatible with the extraordinary genius of his writing. How could a man who left school at the age of 13, and apparently never travelled abroad have authored the incomparable Sonnets or so intricately described Renaissance Venice? Shakespeare ‘candidates’ abound, among them Sir Francis Bacon, The Earl of Oxford, even Queen Elizabeth I herself, but none have stood up to serious scrutiny. Until now…. This remarkable, intriguing, and provocative book offers a completely plausible new candidate; Sir Henry Neville.","[""Biography"",""History"",""Nonfiction"",""Literature"",""Theatre""]",10/17/2006,2006.0,"{""name"":""Brenda James"",""num_books"":36,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":8,""reviews_percentage"":7},""2_stars"":{""reviews_num"":16,""reviews_percentage"":14},""3_stars"":{""reviews_num"":35,""reviews_percentage"":30},""4_stars"":{""reviews_num"":34,""reviews_percentage"":29},""5_stars"":{""reviews_num"":21,""reviews_percentage"":18}}","""$9.99""",external,external_focus,True
https://www.goodreads.com/book/show/31351102-dzieci-norwegii-o-pa-stwie-nad-opieku-czym,31351102-dzieci-norwegii-o-pa-stwie-nad-opieku-czym,Dzieci Norwegii. O państwie (nad)opiekuńczym,"[""Maciej Czarnecki""]",3.75,1431,144.0,"Choć pięciomilionowa Norwegia przyciąga Polaków wysokimi zarobkami i poziomem życia, na idealnym obrazie tego kraju jest rysa. Barnevernet – instytucja siejąca postrach, przed którą imigranci z Europy Wschodniej ostrzegają się na forach internetowych: zabiera dzieci, rozdziela rodziny, posądza rodziców o niestabilność psychiczną, podburza małoletnich do zeznawania przeciwko bliskim.

Czy jednak na pewno wszystko jest czarno-białe? Jaki związek z Barnevernet miał Anders Breivik? I dlaczego detektyw Rutkowski w norweskiej prasie nazywany jest Rambo? Maciej Czarnecki przedstawia obie strony medalu, zamiast czerni i bieli ukazując całą gamę szarości i oddając głos norweskim pracownikom społecznym, rodzicom zastępczym, ekspertom. Przede wszystkim jednak słucha uważnie i dokumentuje dzieje rodziców i odebranych dzieci. Jego książka to wstrząsający reportaż o tym, jak cienka potrafi być granica między rajem a piekłem.","[""Nonfiction"",""Reportage"",""Polish Literature"",""Journalism"",""Politics""]",10/5/2016,2016.0,"{""name"":""Maciej Czarnecki"",""num_books"":2,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":7,""reviews_percentage"":0},""2_stars"":{""reviews_num"":82,""reviews_percentage"":5},""3_stars"":{""reviews_num"":413,""reviews_percentage"":28},""4_stars"":{""reviews_num"":684,""reviews_percentage"":47},""5_stars"":{""reviews_num"":245,""reviews_percentage"":17}}",,external,external_focus,True
https://www.goodreads.com/book/show/135484.Reason_for_Hope,135484.Reason_for_Hope,Reason for Hope: A Spiritual Journey,"[""Jane Goodall""]",4.21,5121,589.0,"Her revolutionary studies of Tanzania's chimpanzees forever altered our definition of ""humanity.""  Now, intriguing as always, Jane Goodall explores her deepest convictions in a heartfelt memoir that takes her from the London Blitz to Louis Leaky's famous excavations in Africa and then into the forests of Gombe.  From the unforgettable moment when a wild chimpanzee gently grasps her hand to the terror of a hostage-taking and the sorrow of her husband's death.  Here, thoughtfully exploring the challenges of both science and the soul, she offers an inspiring, optimistic message as profound as the knowledge she brought back from the forests, and that gives us all...reason for hope.","[""Nonfiction"",""Memoir"",""Biography"",""Science"",""Nature"",""Animals"",""Spirituality"",""Autobiography"",""Africa"",""Biography Memoir""]",1/1/1998,1998.0,"{""name"":""Jane Goodall"",""num_books"":211,""num_followers"":""2138""}","{""1_stars"":{""reviews_num"":32,""reviews_percentage"":0},""2_stars"":{""reviews_num"":144,""reviews_percentage"":2},""3_stars"":{""reviews_num"":794,""reviews_percentage"":15},""4_stars"":{""reviews_num"":1910,""reviews_percentage"":37},""5_stars"":{""reviews_num"":2241,""reviews_percentage"":43}}","""$10.99""",external,external_focus,True
